ub_dot,vb_dot,wb_dot,pb_dot,qb_dot,rb_dot,latitude_dot,longitude_dot,altitude_dot,phi_dot,theta_dot,psi_dot
-0.015655223646374,-6.57253279343697e-05,-0.000560950360862315,9.09997101229811e-07,1.37991449223183e-05,-1.31999545657995e-05,-8.21536504017493e-06,1.25311659856107e-08,-7.88384027388674,-7.14119485470111e-05,2.35503398762817e-06,-0.000173959831414305
-0.0156507590046938,-6.57203908668059e-05,-0.000560877215409196,9.10761847541611e-07,1.38054058012258e-05,-1.31991308171357e-05,-8.21536130704237e-06,1.25400496176649e-08,-7.88383555740416,-7.14075182612728e-05,2.42392624491269e-06,-0.000174025889647982
-0.0156463069842641,-6.57154428550868e-05,-0.000560804967154842,9.11520398567419e-07,1.38116498035963e-05,-1.31983047293107e-05,-8.215357575097e-06,1.25489366871242e-08,-7.88383078208343,-7.14030842216853e-05,2.49284972407327e-06,-0.000174091943833349
-0.0156418675867066,-6.57104855524039e-05,-0.000560733601036741,9.12273127902948e-07,1.3817878282559e-05,-1.31974762887572e-05,-8.21535384433584e-06,1.25578271937767e-08,-7.88382594789352,-7.13986464583545e-05,2.56180434415505e-06,-0.000174157993958632
-0.0156374408136559,-6.57055206026089e-05,-0.000560663101129151,9.13020381938041e-07,1.38240925398578e-05,-1.31966454858886e-05,-8.21535011475592e-06,1.25667211374158e-08,-7.88382105480354,-7.13942049995936e-05,2.63079003084448e-06,-0.000174224040012006
-0.0156330266667636,-6.57005496428296e-05,-0.000560593450657782,9.13762501418485e-07,1.38302938052815e-05,-1.31958123140546e-05,-8.21534638635428e-06,1.25756185178258e-08,-7.88381610278276,-7.1389759871981e-05,2.69980671615341e-06,-0.000174290081981611
-0.015628625147693,-6.56955742997928e-05,-0.000560524632223073,9.1449981564325e-07,1.38364832531541e-05,-1.3194976771237e-05,-8.21534265912794e-06,1.25845193348009e-08,-7.88381109180057,-7.13853111004389e-05,2.76885433811e-06,-0.000174356119855572
-0.0156242362581283,-6.56905961818124e-05,-0.000560456627728398,9.15232622707503e-07,1.3842661998828e-05,-1.3194138860305e-05,-8.21533893307394e-06,1.25934235881264e-08,-7.88380602182653,-7.13808587083216e-05,2.83793284046214e-06,-0.000174422153622019
-0.01561985999975,-6.56856168817464e-05,-0.000560389418451353,9.15961214367546e-07,1.38488310951404e-05,-1.319329858714e-05,-8.2153352081893e-06,1.26023312775926e-08,-7.88380089283031,-7.13764027175065e-05,2.90704217237757e-06,-0.000174488183269112
-0.0156154963742561,-6.56806379720244e-05,-0.000560322985192444,9.16685863082721e-07,1.38549915312048e-05,-1.31924559626337e-05,-8.21533148447106e-06,1.26112424029855e-08,-7.88379570478173,-7.13719431484421e-05,2.97618228813121e-06,-0.000174554208785051
-0.015611145383343,-6.56756610030243e-05,-0.000560257308252033,9.17406839933774e-07,1.38611442421126e-05,-1.31916109977136e-05,-8.21532776191624e-06,1.26201569640964e-08,-7.88379045765075,-7.13674800202477e-05,3.0453531468014e-06,-0.000174620230158099
-0.0156068070287061,-6.56706874979374e-05,-0.000560192367502075,9.18124376594024e-07,1.38672900972509e-05,-1.31907637118789e-05,-8.21532404052187e-06,1.26290749607121e-08,-7.88378515140743,-7.13630133507496e-05,3.11455471199037e-06,-0.0001746862473766
-0.0156024813120538,-6.56657189517552e-05,-0.000560128142422186,9.18838724598632e-07,1.38734299115829e-05,-1.31899141245831e-05,-8.21532032028498e-06,1.26379963926247e-08,-7.88377978602201,-7.13585431566077e-05,3.18378695149895e-06,-0.000174752260428991
-0.0155981682350792,-6.56607568302429e-05,-0.00056006461217446,9.19550095926817e-07,1.38795644415667e-05,-1.31890622587576e-05,-8.21531660120259e-06,1.26469212596171e-08,-7.88377436146482,-7.13540694533108e-05,3.25304983705219e-06,-0.00017481826930383
-0.015593867799477,-6.56558025637181e-05,-0.000560001755700264,9.20258699831856e-07,1.38856943800532e-05,-1.31882081421498e-05,-8.21531288327173e-06,1.26558495614821e-08,-7.88376887770634,-7.13495922552689e-05,3.32234334401226e-06,-0.000174884273989798
-0.0155895800069417,-6.5650857552068e-05,-0.000559939551735755,9.20964736405218e-07,1.38918203706295e-05,-1.3187351804154e-05,-8.21530916648943e-06,1.26647812980037e-08,-7.88376333471716,-7.13451115758935e-05,3.3916674510806e-06,-0.000174950274475721
-0.0155853048591436,-6.56459231531716e-05,-0.000559877978789245,9.21668393578688e-07,1.3897942996124e-05,-1.31864932770034e-05,-8.21530545085271e-06,1.26737164689659e-08,-7.883757732468,-7.13406274276346e-05,3.46102214001474e-06,-0.000175016270750586
-0.015581042357763,-6.5641000689641e-05,-0.000559817015345623,9.2236983829853e-07,1.39040627873206e-05,-1.31856325970403e-05,-8.21530173635861e-06,1.26826550741626e-08,-7.88375207092972,-7.13361398220364e-05,3.5304073953599e-06,-0.000175082262803554
-0.0155767925044547,-6.56360914424448e-05,-0.000559756639711233,9.23069239959881e-07,1.39101802175534e-05,-1.3184769802439e-05,-8.21529802300413e-06,1.26915971133742e-08,-7.88374635007326,-7.13316487698152e-05,3.59982320417665e-06,-0.00017514825062397
-0.0155725553008603,-6.56311966465914e-05,-0.00055969683029941,9.23766747472318e-07,1.39162957133094e-05,-1.31839049343732e-05,-8.21529431078631e-06,1.27005425863905e-08,-7.88374056986972,-7.13271542808769e-05,3.66926955576122e-06,-0.00017521423420138
-0.0155683307486162,-6.56263174974338e-05,-0.000559637565405925,9.24462510246427e-07,1.39224096422407e-05,-1.31830380347558e-05,-8.21529059970217e-06,1.27094914929972e-08,-7.8837347302903,-7.13226563644019e-05,3.73874644140858e-06,-0.000175280213525542
-0.0155641188493329,-6.56214551416588e-05,-0.000559578823511023,9.25156655707561e-07,1.39285223276775e-05,-1.31821691499312e-05,-8.21528688974874e-06,1.27184438329802e-08,-7.8837288313063,-7.13181550288627e-05,3.80825385412894e-06,-0.000175346188586437
-0.0155599196046067,-6.56166106793414e-05,-0.000559520583144044,9.25849307343864e-07,1.39346340376376e-05,-1.31812983279058e-05,-8.21528318092303e-06,1.27273996061257e-08,-7.88372287288916,-7.13136502820952e-05,3.87779178842172e-06,-0.000175412159374278
-0.0155557330160112,-6.56117851617968e-05,-0.000559462822955054,9.26540586940097e-07,1.39407450013258e-05,-1.31804256179006e-05,-8.21527947322207e-06,1.27363588122202e-08,-7.8837168550104,-7.13091421313576e-05,3.94736024001976e-06,-0.000175478125879526
-0.0155515590851004,-6.56069795910846e-05,-0.000559405521789486,9.2723059525554e-07,1.39468553939955e-05,-1.31795510709757e-05,-8.21527576664289e-06,1.27453214510506e-08,-7.88371077764168,-7.13046305833303e-05,4.01695920566207e-06,-0.000175544088092896
-0.0155473978134066,-6.56021949165357e-05,-0.000559348658734324,9.27919428819601e-07,1.39529653494616e-05,-1.31786747415252e-05,-8.2152720611825e-06,1.27542875223992e-08,-7.88370464075476,-7.13001156441977e-05,4.086588682871e-06,-0.000175610046005361
-0.0155432492024339,-6.55974320370178e-05,-0.00055929221306339,9.28607181512095e-07,1.39590749557163e-05,-1.3177796682912e-05,-8.21526835683793e-06,1.27632570260534e-08,-7.88369844432148,-7.12955973196907e-05,4.15624866971751e-06,-0.000175675999608175
-0.0155391132536659,-6.55926917983891e-05,-0.000559236164312573,9.29293930889633e-07,1.39651842606805e-05,-1.31769169543035e-05,-8.21526465360619e-06,1.27722299617961e-08,-7.88369218831383,-7.12910756150766e-05,4.22593916461361e-06,-0.000175741948892857
-0.0155349899685519,-6.55879749916384e-05,-0.000559180492414691,9.29979756887728e-07,1.39712932700829e-05,-1.31760356106453e-05,-8.21526095148432e-06,1.27812063294151e-08,-7.88368587270387,-7.12865505352703e-05,4.29566016610325e-06,-0.000175807893851226
-0.0155308793485258,-6.55832823549529e-05,-0.000559125177590844,9.30664718510405e-07,1.39774019544378e-05,-1.3175152713518e-05,-8.21525725046932e-06,1.27901861286938e-08,-7.88367949746375,-7.12820220848056e-05,4.36541167266512e-06,-0.000175873834475385
-0.0155267813949819,-6.55786145697633e-05,-0.000559070200298586,9.31348880456445e-07,1.3983510241547e-05,-1.31742683220736e-05,-8.21525355055822e-06,1.27991693594156e-08,-7.88367306256576,-7.12774902679175e-05,4.43519368253032e-06,-0.000175939770757741
-0.0155226961092925,-6.55739722632137e-05,-0.000559015541626211,9.32032296447924e-07,1.39896180287315e-05,-1.31733824974801e-05,-8.21524985174805e-06,1.28081560213643e-08,-7.88366656798227,-7.12729550885601e-05,4.50500619348403e-06,-0.000176005702691
-0.0155186234927897,-6.55693560076553e-05,-0.000558961182820956,9.3271500639903e-07,1.39957251735301e-05,-1.31724953026129e-05,-8.21524615403581e-06,1.28171461143237e-08,-7.88366001368572,-7.12684165504383e-05,4.57484920270832e-06,-0.000176071630268178
-0.0155145635467842,-6.55647663146929e-05,-0.000558907105702186,9.33397062838319e-07,1.40018315035084e-05,-1.31716067984526e-05,-8.21524245741853e-06,1.28261396380779e-08,-7.88365339964869,-7.12638746570408e-05,4.64472270658901e-06,-0.000176137553482606
-0.0155105162725488,-6.55602036451312e-05,-0.00055885329248758,9.34078486644743e-07,1.40079368149136e-05,-1.31707170517039e-05,-8.21523876189323e-06,1.2835136592411e-08,-7.88364672584382,-7.12593294116629e-05,4.71462670057523e-06,-0.000176203472327925
-0.0155064816713225,-6.55556683984461e-05,-0.00055879972581193,9.34759315393817e-07,1.40140408784113e-05,-1.31698261246207e-05,-8.21523506745692e-06,1.28441369771026e-08,-7.88363999224385,-7.12547808174515e-05,4.78456117902381e-06,-0.0001762693867981
-0.0155024597443134,-6.55511609236846e-05,-0.000558746388881012,9.35439565774864e-07,1.4020143428404e-05,-1.31689340819537e-05,-8.21523137410663e-06,1.28531407919416e-08,-7.88363319882163,-7.12502288774259e-05,4.85452613506391e-06,-0.000176335296887412
-0.0154984504926939,-6.55466815071767e-05,-0.00055869326534095,9.36119256467552e-07,1.40262441788907e-05,-1.31680409884992e-05,-8.21522768183937e-06,1.2862148036708e-08,-7.88362634555007,-7.12456735944993e-05,4.9245215604357e-06,-0.000176401202590464
-0.0154944539175994,-6.55422303818924e-05,-0.000558640339342688,9.36798406546398e-07,1.40323428160738e-05,-1.31671469087084e-05,-8.21522399065216e-06,1.28711587111813e-08,-7.88361943240218,-7.12411149715171e-05,4.99454744539144e-06,-0.000176467103902187
-0.0154904700201338,-6.55378077273096e-05,-0.000558587595559191,9.37477015177215e-07,1.40384390068207e-05,-1.31662519086934e-05,-8.21522030054202e-06,1.28801728151463e-08,-7.88361245935107,-7.12365530112757e-05,5.06460377854926e-06,-0.000176533000817827
-0.015486498801361,-6.55334136624372e-05,-0.000558535019205366,9.38155092657098e-07,1.40445323884996e-05,-1.31653560518882e-05,-8.21521661150596e-06,1.28891903483874e-08,-7.88360542636992,-7.12319877165485e-05,5.13469054680014e-06,-0.000176598893332963
-0.0154825402623111,-6.55290482565567e-05,-0.000558482596006296,9.38832624352213e-07,1.40506225879575e-05,-1.31644594045241e-05,-8.21521292354101e-06,1.28982113106846e-08,-7.88359833343201,-7.12274190900832e-05,5.2048077351932e-06,-0.000176664781443489
-0.0154785944039778,-6.55247115194171e-05,-0.000558430312249879,9.39509619690551e-07,1.40567092065167e-05,-1.31635620306194e-05,-8.21520923664417e-06,1.29072357018176e-08,-7.88359118051067,-7.12228471346932e-05,5.27495532683665e-06,-0.000176730665145624
-0.015474661227315,-6.55204034114565e-05,-0.000558378154769236,9.40186059478624e-07,1.40627918301576e-05,-1.31626639933125e-05,-8.21520555081247e-06,1.29162635215711e-08,-7.88358396757935,-7.12182718532139e-05,5.34513330281574e-06,-0.000176796544435908
-0.0154707407332419,-6.55161238374904e-05,-0.000558326110934577,9.40861930082465e-07,1.40688700294678e-05,-1.31617653569258e-05,-8.21520186604292e-06,1.29252947697249e-08,-7.88357669461157,-7.12136932485339e-05,5.41534164210187e-06,-0.000176862419311195
-0.0154668329226391,-6.55118726506192e-05,-0.000558274168767931,9.41537210530684e-07,1.40749433602926e-05,-1.31608661856797e-05,-8.21519818233254e-06,1.29343294460587e-08,-7.88356936158092,-7.12091113236296e-05,5.48558032148376e-06,-0.000176928289768654
-0.015462937796353,-6.55076496526262e-05,-0.000558222316670982,9.42211884252758e-07,1.40810113653715e-05,-1.31599665400474e-05,-8.21519449967834e-06,1.29433675503569e-08,-7.88356196846108,-7.12045260815848e-05,5.55584931549261e-06,-0.000176994155805769
-0.0154590553551829,-6.55034545946551e-05,-0.000558170543758729,9.42885928178889e-07,1.40870735755636e-05,-1.31590664819226e-05,-8.21519081807734e-06,1.29524090823945e-08,-7.88355451522581,-7.11999375255984e-05,5.62614859634933e-06,-0.000177060017420328
-0.0154551855999032,-6.54992871798564e-05,-0.000558118839672415,9.43559303563191e-07,1.40931295141745e-05,-1.31581660741177e-05,-8.21518713752655e-06,1.29614540419556e-08,-7.88354700184895,-7.11953456589809e-05,5.69647813390136e-06,-0.000177125874610422
-0.0154513285312412,-6.5495147060779e-05,-0.000558067194605875,9.44231986575164e-07,1.40991786917515e-05,-1.31572653741087e-05,-8.21518345802299e-06,1.29705024288196e-08,-7.8835394283044,-7.11907504852393e-05,5.76683789558438e-06,-0.00017719172737445
-0.0154474841498895,-6.54910338446016e-05,-0.000558015599291415,9.44903942768124e-07,1.41052206105319e-05,-1.31563644415298e-05,-8.21517977956367e-06,1.29795542427703e-08,-7.88353179456616,-7.11861520080167e-05,5.83722784636633e-06,-0.000177257575711097
-0.0154436524565042,-6.54869470897365e-05,-0.000557964045022937,9.45575134655543e-07,1.411125477499e-05,-1.31554633335782e-05,-8.21517610214561e-06,1.29886094835824e-08,-7.88352410060829,-7.11815502311418e-05,5.90764794872793e-06,-0.000177323419619338
-0.015439833451701,-6.54828863147182e-05,-0.0005579125236968,9.46245514889799e-07,1.41172806718513e-05,-1.31545621078265e-05,-8.21517242576582e-06,1.29976681510392e-08,-7.88351634640493,-7.11769451586334e-05,5.97809816263223e-06,-0.000177389259098432
-0.01543602713606,-6.54788509890751e-05,-0.000557861027624381,9.46915046931625e-07,1.41232977940532e-05,-1.31536608192391e-05,-8.21516875042132e-06,1.30067302449151e-08,-7.88350853193029,-7.117233679473e-05,6.04857844548654e-06,-0.000177455094147917
-0.0154322335101269,-6.54748405444702e-05,-0.000557809549813488,9.47583685883375e-07,1.41293056259404e-05,-1.31527595211365e-05,-8.21516507610912e-06,1.30157957649931e-08,-7.88350065715867,-7.11677251438961e-05,6.11908875214038e-06,-0.000177520924767601
-0.0154284525744053,-6.54708543688758e-05,-0.000557758083761309,9.48251379442591e-07,1.41353036527538e-05,-1.31518582663542e-05,-8.21516140282623e-06,1.30248647110518e-08,-7.88349272206442,-7.11631102108134e-05,6.18962903486947e-06,-0.000177586750957554
-0.0154246843293669,-6.54668918149033e-05,-0.000557706623400149,9.48918084872341e-07,1.41412913602715e-05,-1.31509571066259e-05,-8.21515773056966e-06,1.30339370828691e-08,-7.883484726622,-7.11584920004117e-05,6.26019924336894e-06,-0.000177652572718104
-0.01542092877544,-6.54629521936387e-05,-0.000557655163289817,9.49583742538495e-07,1.41472682289096e-05,-1.31500560901963e-05,-8.21515405933644e-06,1.30430128802278e-08,-7.88347667080589,-7.11538705178802e-05,6.33079932476259e-06,-0.000177718390049831
-0.0154171859130269,-6.54590347820561e-05,-0.000557603698442139,9.50248305680652e-07,1.41532337489228e-05,-1.31491552655098e-05,-8.21515038912356e-06,1.30520921029008e-08,-7.8834685545907,-7.11492457686651e-05,6.40142922358744e-06,-0.000177784202953551
-0.0154134557424859,-6.54551388223623e-05,-0.000557552224332288,9.50911716913527e-07,1.41591874046876e-05,-1.31482546802666e-05,-8.21514671992806e-06,1.30611747506657e-08,-7.88346037795107,-7.11446177584839e-05,6.47208888181995e-06,-0.000177850011430315
-0.0154097382641445,-6.54512635249495e-05,-0.000557500737031492,9.51573921595492e-07,1.41651286892617e-05,-1.31473543769119e-05,-8.21514305174693e-06,1.30702608233041e-08,-7.88345214086172,-7.11399864933476e-05,6.54277823888707e-06,-0.000177915815481404
-0.0154060334782919,-6.54474080657753e-05,-0.000557449233003223,9.52234848991593e-07,1.41710570979706e-05,-1.31464544009299e-05,-8.21513938457719e-06,1.30793503205932e-08,-7.88344384329747,-7.11353519795446e-05,6.61349723167733e-06,-0.000177981615108312
-0.0154023413851829,-6.54435715963936e-05,-0.000557397709205982,9.52894455257259e-07,1.41769721310379e-05,-1.31455547916701e-05,-8.21513571841585e-06,1.30884432423094e-08,-7.88343548523318,-7.11307142236515e-05,6.68424579456479e-06,-0.000178047410312741
-0.0153986619850412,-6.54397532336391e-05,-0.000557346163074942,9.53552674585215e-07,1.41828732925685e-05,-1.31446555893776e-05,-8.21513205325992e-06,1.30975395882291e-08,-7.88342706664379,-7.11260732325755e-05,6.75502385944675e-06,-0.000178113201096596
-0.0153949952780577,-6.54359520746196e-05,-0.000557294592395914,9.54209437953716e-07,1.4188760099775e-05,-1.31437568309524e-05,-8.21512838910642e-06,1.3106639358133e-08,-7.88341858750431,-7.11214290135025e-05,6.82583135576307e-06,-0.000178178987461968
-0.0153913412643859,-6.54321671906231e-05,-0.000557242995520405,9.5486468552028e-07,1.41946320674979e-05,-1.31428585535985e-05,-8.21512472595236e-06,1.31157425517922e-08,-7.88341004778983,-7.11167815739608e-05,6.89666821053477e-06,-0.000178244769411132
-0.0153876999441483,-6.5428397627236e-05,-0.000557191371099622,9.55518351080917e-07,1.4200488727114e-05,-1.31419607893061e-05,-8.21512106379474e-06,1.31248491689868e-08,-7.88340144747551,-7.11121309217953e-05,6.96753434839157e-06,-0.000178310546946533
-0.0153840713174309,-6.54246424135474e-05,-0.000557139718254254,9.56170376210562e-07,1.42063296107253e-05,-1.31410635718524e-05,-8.21511740263059e-06,1.31339592094964e-08,-7.88339278653657,-7.11074770651474e-05,7.03842969164359e-06,-0.000178376320070778
-0.0153804553843018,-6.54209005553144e-05,-0.000557088036476144,9.56820692857923e-07,1.42121542646301e-05,-1.31401669295911e-05,-8.21511374245691e-06,1.31430726730959e-08,-7.88338406494831,-7.11028200125192e-05,7.10935416027767e-06,-0.000178442088786628
-0.0153768521447772,-6.54171710448119e-05,-0.000557036325594363,9.57469227704513e-07,1.42179622461811e-05,-1.31392708909876e-05,-8.21511008327071e-06,1.31521895595596e-08,-7.88337528268611,-7.10981597727263e-05,7.18030767203967e-06,-0.000178507853096985
-0.0153732615988616,-6.54134528581506e-05,-0.00055698458591368,9.58115917593517e-07,1.42237531148421e-05,-1.31383754826361e-05,-8.215106425069e-06,1.31613098686617e-08,-7.88336643972539,-7.10934963549473e-05,7.25129014248103e-06,-0.000178573613004891
-0.0153696837465187,-6.54097449557522e-05,-0.000556932817916431,9.58760687803562e-07,1.42295264519943e-05,-1.31374807283552e-05,-8.2151027678488e-06,1.31704336001806e-08,-7.88335753604168,-7.10888297686621e-05,7.3223014849891e-06,-0.0001786393685135
-0.0153661185876846,-6.54060462888205e-05,-0.000556881022585934,9.59403480509882e-07,1.42352818393269e-05,-1.31365866495991e-05,-8.21509911160711e-06,1.31795607538942e-08,-7.88334857161056,-7.10841600237349e-05,7.3933416108632e-06,-0.000178705119626087
